Y;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;X40;X41;X42;X43;X44;X45;X46;X47;X48;X49;X56;X51;X52;X53;X54;X55;X56;X57;X58;X59;X60;X61;X62;X63;X64;X65;X66;X67;X68;X69;X70;X71;X72;X73;X74;X75;X76;X77;X78;X79;X80;X81;X82;X83;X84;X85;X86;X87;X88;X89;X90;X91;X92;X93;X94;X95;X96;X97;X98;X99;X100;X101;X102;X103;X104;X105;X106;X107;X108;X109;X110;X111;X112;X113;X114;X115;X116;X117;X118;X119;X120;X121;X122;X123;X124;X125;X126;X127;X128;X129;X130;X131;X132;X133;X134;X135;X136;X137;X138;X139;X140;X141;X142;X143;X144;X145;X146;X147;X148;X149;X156;X151;X152;X153;X154;X155;X156;X157;X158;X159;X160;X161;X162;X163;X164;X165;X166;X167;X168;X169;X170;X171;X172;X173;X174;X175;X176;X177;X178;X179;X180;X181;X182;X183;X184;X185;X186;X187;X188;X189;X190;X191;X192;X193;X194;X195;X196;X197;X198;X199;X200;X201;X202;X203;X204;X205;X206;X207;X208;X209;X210;X211;X212;X213;X214;X215;X216;X217;X218;X219;X220;X221;X222;X223;X224;X225;X226;X227;X228;X229;X230;X231;X232;X233;X234;X235;X236;X237;X238;X239;X240;X241;X242;X243;X244;X245;X246;X247;X248;X249;X256;X251;X252;X253;X254;X255;X256
2;0;0;0;0;0;16.764;168.529;254;175.387;25.273;0;0;0;0;0;0;0;0;0;0;2.032;173.863;233.299;154.813;164.465;231.14;37.465;0;0;0;0;0;0;0;0;0;84.836;254;94.615;0;0.508;171.069;160.909;0;0;0;0;0;0;0;0;0;169.164;250.698;13.589;0;0;127.127;229.489;0.254;0;0;0;0;0;0;0;0;181.102;206.883;0.635;0;0;155.702;228.092;0.635;0;0;0;0;0;0;0;0;168.529;131.953;0;0;17.78;246.634;180.594;0;0;0;0;0;0;0;0;0;162.433;96.901;0;0;50.038;253.873;85.471;0;0;0;0;0;0;0;0;0;96.901;41.148;0;4.318;200.66;173.482;0.889;0;0;0;0;0;0;0;0;0;0;0;0;137.795;252.476;49.022;0;0;0;0;0;0;0;0;0;0;0;0;69.469;243.713;153.67;0;0;0;0;0;0;0;0;0;0;0;0;0;186.69;232.41;15.875;0;0;0;0;0;0;0;0;0;0;0;0;100.33;248.92;107.315;0;0;0;0;0;0;0;0;0;0;0;0;5.207;226.695;201.549;0;0;0.127;32.385;0;0;0;0;0;0;0;0;0;63.627;254;97.155;20.574;54.864;129.921;249.936;42.672;0;0;0;0;0;0;0;0;110.998;254;202.057;245.237;254;254;254;164.719;0;0;0;0;0;0;0;0;36.703;213.106;243.205;153.924;110.871;44.704;37.211;7.747;0;0;0;0
3;0;0;0;0;0;0;0;27.051;77.216;218.313;127;0;0;0;0;0;0;0;0;107.315;195.58;198.882;224.79;250.19;254;247.523;83.947;0;0;0;0;0;0;0;0;17.145;182.372;230.886;178.689;191.77;254;127;0;0;0;0;0;0;0;0;0;0;0;0;0;118.237;252.476;37.846;0;0;0;0;0;0;0;0;0;0;0;0;0.127;199.263;222.25;0;0;0;0;0;0;0;0;0;0;0;0;0;72.263;254;219.202;151.765;80.01;0;0;0;0;0;0;0;0;0;0;61.087;245.237;254;251.46;218.821;253.111;174.371;10.16;0;0;0;0;0;0;0;0;196.469;242.57;80.772;15.621;0.254;42.926;219.964;200.66;1.524;0;0;0;0;0;0;0;21.717;27.686;0;0;0;0;64.643;254;78.232;0;0;0;0;0;0;0;0;0;0;0;0;0;1.778;221.107;157.607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207.264;194.437;0;0;0;0;77.724;114.173;0;0;0;0;0;0;0;38.481;249.809;109.22;0;0;0;0;188.087;200.533;1.397;0;0;0;0;0;40.64;212.598;244.983;32.893;0;0;0;0;134.747;254;93.726;0.762;0;1.016;32.766;137.287;242.316;251.968;90.678;0;0;0;0;0;18.542;201.168;254;196.215;192.786;222.25;254;254;221.742;64.77;0;0;0;0;0;0;0;1.524;114.3;208.915;221.107;201.168;170.688;119.38;8.509;0;0;0;0;0
4;0;0;0;0;0;0;0;0;0;0;0;145.542;133.985;0;0;0;0;0;0;0;21.336;8.382;0;0;0;0;0;167.513;233.68;0.508;0;0;0;0;0;5.461;209.423;178.689;0;0;0;0;0;143.256;246.38;5.842;0;0;0;0;0;24.13;253.746;236.728;16.383;0;0;0;0;148.844;252.857;17.526;0;0;0;0;0;64.262;239.141;254;60.833;0;0;0;0;155.321;254;32.893;0;0;0;0;0;73.025;158.877;254;59.436;0;0;0;0;129.032;254;37.719;0;0;0;0;0;0;124.587;252.73;20.32;0;0;0;0;143.256;254;29.591;0;0;0;0;0;0;207.01;223.774;0.762;0;0;0;0;159.004;254;18.923;0;0;0;0;0;20.955;252.095;166.624;0;0;0;9.398;48.514;188.722;242.189;6.731;0;0;0;0;0;109.728;254;71.755;26.797;104.394;188.341;253.746;254;254;224.917;0;0;0;0;0;2.286;207.899;246.253;156.845;238.887;254;224.028;133.35;71.755;224.155;218.948;0;0;0;0;0;30.48;252.984;254;244.475;171.577;55.499;1.27;0;0;219.583;220.599;0;0;0;0;0;0;107.442;138.176;47.879;0;0;0;0;0;228.727;192.532;0;0;0;0;0;0;0;0;0;0;0;0;0;1.778;243.713;150.114;0;0;0;0;0;0;0;0;0;0;0;0;0;18.669;253.492;109.728;0;0;0;0;0;0;0;0;0;0;0;0;0;16.764;229.997;69.215;0;0;0
0;0;0;0;0;0;0;6.096;60.96;198.247;226.568;36.068;0;0;0;0;0;0;0;0;0;0;8.636;195.961;254;254;142.748;3.81;0;0;0;0;0;0;0;0;0;8.255;165.1;254;211.963;245.872;166.624;1.905;0;0;0;0;0;0;0;0;0;135.763;254;176.022;11.176;110.744;254;149.479;0;0;0;0;0;0;0;0;43.815;251.968;210.185;2.032;0;0;135.89;254;74.168;0;0;0;0;0;0;0;195.58;254;70.993;0;0;0;6.604;210.947;213.487;8.001;0;0;0;0;0;30.353;249.936;183.769;0;0;0;0;0;114.173;254;102.235;0;0;0;0;0;104.902;254;117.729;0;0;0;0;0;15.113;218.313;231.775;17.653;0;0;0;0;139.446;254;70.612;0;0;0;0;0;0;123.825;254;73.787;0;0;0;0;117.602;254;42.291;0;0;0;0;0;0;76.835;254;120.65;0;0;0;0;114.554;254;83.058;0;0;0;0;0;0;67.564;254;136.271;0;0;0;0;67.564;254;129.921;0;0;0;0;0;0;183.642;254;70.358;0;0;0;0;19.05;236.855;233.299;6.35;0;0;0;9.398;124.206;254;191.77;3.937;0;0;0;0;0;121.158;254;141.859;3.683;0;82.931;201.295;254;232.537;50.8;0;0;0;0;0;0;6.604;189.865;254;228.6;229.235;254;248.793;148.844;14.224;0;0;0;0;0;0;0;0;9.017;143.002;229.489;253.238;175.895;48.387;0;0;0;0;0;0
1;0;0;0;0;0;0;3.429;214.503;86.36;0;0;0;0;0;0;0;0;0;0;0;0;0;28.829;253.365;157.861;0;0;0;0;0;0;0;0;0;0;0;0;0;30.861;254;193.294;0;0;0;0;0;0;0;0;0;0;0;0;0;18.288;254;225.679;0;0;0;0;0;0;0;0;0;0;0;0;0;4.318;242.443;208.534;0;0;0;0;0;0;0;0;0;0;0;0;0;6.096;250.952;243.205;0.889;0;0;0;0;0;0;0;0;0;0;0;0;0;221.615;254;25.4;0;0;0;0;0;0;0;0;0;0;0;0;0.381;240.665;254;54.864;0;0;0;0;0;0;0;0;0;0;0;0;0.508;230.886;254;40.005;0;0;0;0;0;0;0;0;0;0;0;0;5.969;240.411;254;20.574;0;0;0;0;0;0;0;0;0;0;0;0;2.794;246.126;252.476;28.575;0;0;0;0;0;0;0;0;0;0;0;0;22.098;254;234.061;0;0;0;0;0;0;0;0;0;0;0;0;0;33.147;254;213.106;0;0;0;0;0;0;0;0;0;0;0;0;0;44.958;254;193.675;0;0;0;0;0;0;0;0;0;0;0;0;0;47.625;254;175.006;0;0;0;0;0;0;0;0;0;0;0;0;0;6.604;200.025;123.571;0;0;0;0;0;0;0
6;0;0;0;0;0;0;0;0;102.616;146.177;0;0;0;0;0;0;0;0;0;0;0;0;0;13.208;233.68;94.869;0;0;0;0;0;0;0;0;0;0;0;0;0;84.074;242.824;14.859;0;0;0;0;0;0;0;0;0;0;0;0;0;201.803;178.054;0;0;0;0;0;0;0;0;0;0;0;0;0;46.228;252.857;69.85;0;0;0;0;0;0;0;0;0;0;0;0;0;144.653;223.647;1.524;0;0;0;0;0;0;0;0;0;0;0;0;3.302;239.268;126.873;0;0;0;0;0;0;0;0;0;0;0;0;0;79.756;251.841;44.577;0;0;0;0;0;0;0;0;0;0;0;0;0;166.37;203.073;0;0;0;0;0;0;0;0;0;0;0;0;0;16.002;244.729;108.585;0;0;0;0;0;0;0;0;0;0;0;0;0;98.044;248.92;22.479;0;54.737;29.083;0;0;0;0;0;0;0;0;0;0;174.371;195.072;0;107.315;252.857;240.284;185.928;15.494;0;0;0;0;0;0;0;0;193.802;175.641;29.972;248.666;108.966;69.596;240.665;133.985;0;0;0;0;0;0;0;0;137.414;236.093;176.53;216.662;5.461;4.699;169.291;187.96;0;0;0;0;0;0;0;0;13.208;179.451;254;249.682;238.633;241.427;230.505;65.913;0;0;0;0;0;0;0;0;0;0.889;156.337;125.222;68.58;38.735;3.175;0;0;0;0;0
0;0;0;0;0;0;1.397;38.735;146.685;214.249;254;238.633;9.652;0;0;0;0;0;0;0;0;12.7;168.656;254;254;254;206.756;54.991;0;0;0;0;0;0;0;0;17.272;206.248;254;233.045;211.709;254;239.776;81.534;0;0;0;0;0;0;0;0;188.468;254;198.882;27.178;0.635;53.086;217.424;250.698;109.728;1.27;0;0;0;0;0;107.696;254;190.246;0;0;0;0;22.225;222.631;254;129.794;0.762;0;0;0;15.875;240.411;248.666;33.02;0;0;0;0;0;42.037;246.634;254;100.584;0;0;0;80.518;254;189.357;0;0;0;0;0;0;0;52.451;241.554;240.665;20.701;0;0;158.75;254;125.222;0;0;0;0;0;0;0;0;147.32;254;132.969;0;0;215.9;253.873;36.449;0;0;0;0;0;0;0;0;63.881;254;199.263;0.254;6.731;238.252;254;14.351;0;0;0;0;0;0;0;0;15.494;254;240.284;6.985;0.762;224.028;254;55.118;0;0;0;0;0;0;0;0;34.163;253.873;228.727;0;0;169.418;254;110.998;0;0;0;0;0;0;0;0;91.186;254;178.562;0;0;57.785;254;209.931;5.715;0;0;0;0;0;0;19.558;241.3;243.84;47.244;0;0;3.175;183.007;254;153.289;18.288;0;0;0;43.307;109.347;220.853;254;121.412;0;0;0;0;26.035;218.186;254;240.157;179.705;192.532;201.803;252.095;254;241.554;128.397;1.905;0;0;0;0;0;8.763;137.16;227.33;254;254;238.379;188.087;123.698;27.178;0;0;0;0
4;0;0;0;0;0;0;0;0;168.783;8.763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234.823;75.311;0;0;0;0;0;0;0;0;0;0;0;0;0;3.683;248.666;87.884;0;0;0;0;0;0;0;0;0;0;0;0;0;8.001;245.745;82.423;0;0;0;0;0;0;0;0;0;0;59.309;10.922;0;3.937;251.333;65.913;0;0;0;0;0;0;0;0;0;10.795;225.298;94.996;0;42.799;254;86.487;0;0;0;0;0;0;0;0;0;45.847;254;53.34;0;41.275;254;72.898;0;0;0;0;0;0;0;0;0;79.375;254;27.813;0;56.769;254;37.338;0;0;0;0;0;0;0;0;0;59.817;254;77.216;28.194;102.616;250.698;15.113;0;42.799;24.384;0;0;0;0;0;0;10.922;212.09;254;254;254;253.492;231.267;210.693;199.009;33.147;0;0;0;0;0;0;0;6.604;49.911;76.073;161.417;245.491;78.994;56.896;0.889;0;0;0;0;0;0;0;0;0;0;0;155.067;214.249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165.481;179.705;0;0;0;0;0;0;0;0;0;0;0;0;0;0;207.137;146.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205.613;128.524;0;0;0;0;0;0;0;0;0;0;0;0;0;0;148.844;143.129;0;0;0;0;0;0;0
2;0;0;0;48.768;245.11;237.109;83.058;1.143;0;0;0;0;0;0;0;0;0;0;0;66.548;228.219;244.348;254;153.924;2.159;0;0;0;0;0;0;0;0;0;0;0;0;44.45;162.052;254;150.114;0;0;0;0;0;0;0;0;0;0;0;0;0;0.254;196.85;247.904;69.85;0;0;0;0;0;0;0;0;0;0;0;0;0;55.245;254;211.582;11.43;0;0;0;0;0;0;0;0;0;0;0;0;0;225.679;254;71.247;0;0;0;0;0;0;0;0;0;0;0;0;0;113.03;254;183.896;0;0;0;0;0;0;0;0;0;0;0;0;0;36.576;254;249.301;11.049;0;0;0;0;0;0;0;0;0;0;0;0;1.27;232.791;253.492;26.289;0;0;0;0;0;0;0;0;0;66.802;129.159;129.159;131.064;252.349;254;57.912;0;0;0;0;0;0;0;11.557;144.145;252.984;254;254;254;254;254;117.983;0;0;0;0;0;0;2.413;169.799;254;251.333;191.897;130.556;190.119;254;254;241.808;123.063;0;0;0;0;0;57.658;254;254;155.829;0;0;152.654;254;241.935;141.605;231.14;46.863;0;0;0;0;14.351;239.395;254;120.269;6.477;101.092;251.079;254;118.11;0;2.921;0.635;0;0;0;0;0;108.585;251.587;241.808;231.267;254;253.873;170.815;3.556;0;0;0;0;0;0;0;0;0;90.17;244.221;254;210.693;65.786;1.27;0;0;0;0;0;0
7;0;0;0;0;1.905;139.192;222.123;199.771;55.245;1.016;0;0;0;0;0;0;0;0;0;6.604;178.689;254;254;254;254;180.848;19.177;0;0;0;0;0;0;0;0;17.78;224.917;153.162;72.644;191.77;253.492;254;236.601;42.926;0;0;0;0;0;0;0;0;0;0;0;0;150.241;254;254;159.258;0;0;0;0;0;0;0;0;0;0;0;0;4.064;153.035;254;232.537;13.081;0;0;0;0;0;0;0;0;0;0;0;0;104.648;254;253.619;13.97;0;0;0;0;0;0;0;0;0;0;0;0;84.328;254;241.935;0.381;0;0;0;0;0;0;0;0;0;0;0;0;150.241;254;216.916;0;0;0;0;0;0;0;0;0;0;0;0;41.656;245.745;254;149.225;0;0;0;0;0;0;0;0;0;0;0;0;116.332;254;251.333;68.961;0;0;0;0;0;0;0;0;0;0;0;9.017;217.297;254;156.083;0;0;0;0;0;0;0;0;0;0;0;0;129.794;254;224.409;28.194;0;0;0;0;0;0;0;0;0;0;0;36.195;239.141;254;85.09;0;0;0;0;0;0;0;0;0;0;0;0.762;181.356;254;116.713;0.635;0;0;0;0;0;0;0;0;0;0;0;122.809;254;148.336;3.048;0;0;0;0;0;0;0;0;0;0;0;0;181.864;124.968;1.143;0;0;0;0;0;0;0;0
2;0;0;0;36.068;161.925;254;254;181.61;110.998;23.876;0;0;0;0;0;0;0;0;0;187.325;254;254;254;254;254;227.711;57.912;0;0;0;0;0;0;0;0;103.378;185.928;185.166;109.22;185.928;249.428;254;251.968;49.022;0;0;0;0;0;0;0;0;0;0;0;0;67.437;230.124;254;214.503;29.21;0;0;0;0;0;0;0;0;0;0;0;0;69.469;254;254;116.459;0;0;0;0;0;0;0;0;5.207;37.211;102.489;136.271;142.748;253.873;254;215.9;29.464;0;0;0;0;0;0;76.708;173.99;254;254;254;254;254;254;254;113.284;0;0;0;0;3.048;134.239;252.603;254;254;254;254;254;254;254;254;189.103;0;0;0;0;93.853;253.746;254;251.587;140.589;49.53;55.753;120.777;63.754;252.222;254;221.869;2.032;0;0;2.032;213.995;254;209.423;55.118;0;0;0;0;43.18;254;254;178.943;0;0;0;0;215.011;254;125.603;0;0;0;0;0;105.41;253.746;254;126.619;0;0;0;0;206.883;254;133.858;0;0;0;0;2.159;215.646;254;254;67.183;0;0;0;0;111.633;254;178.308;0;0;0;8.255;115.062;253.238;254;182.88;3.81;0;0;0;0;4.191;203.327;246.634;124.46;86.741;114.427;199.898;254;254;254;98.171;0;0;0;0;0;0;4.953;204.216;254;254;254;254;254;232.156;116.332;2.286;0;0;0;0;0;0;0;16.637;98.044;154.813;190.5;196.469;141.478;30.861;0;0;0;0;0
8;0;0;0;0;0;0;0;0;0;30.099;212.725;170.561;17.653;0;0;0;0;0;0;0;0;87.249;205.232;120.269;25.781;0;6.477;234.442;160.401;0;0;0;0;0;0;0;0.889;219.329;202.819;133.35;212.979;45.212;0;177.038;239.649;4.445;0;0;0;0;0;0;4.572;245.999;118.745;0;32.512;195.707;20.193;235.839;217.424;0.254;0;0;0;0;0;0;0;180.975;127.381;0;0;189.23;164.846;254;90.043;0;0;0;0;0;0;0;0;83.693;240.792;19.812;0;173.736;254;222.504;11.938;0;0;0;0;0;0;0;0;6.35;209.931;159.004;7.62;218.821;244.729;43.18;0;0;0;0;0;0;4.445;123.698;100.457;43.561;64.516;243.205;201.93;254;169.545;0;0;0;0;0;0;0;0;170.942;242.062;254;254;254;254;241.554;30.861;0;0;0;0;0;0;0;0;0;11.811;46.99;72.136;141.478;254;237.49;8.509;0;0;0;0;0;0;0;0;0;0;0;1.27;186.817;228.727;229.108;115.951;0;0;0;0;0;0;0;0;0;0;0;38.735;251.46;86.995;64.008;245.618;51.562;0;0;0;0;0;0;0;0;0;0;111.125;244.221;5.715;0;178.816;180.467;0;0;0;0;0;0;0;0;0;0;60.96;253.238;37.084;0;123.698;249.809;9.271;0;0;0;0;0;0;0;0;0;0.762;168.529;178.054;97.282;184.404;244.729;12.7;0;0;0;0;0;0;0;0;0;0;2.413;126.111;240.919;245.999;91.313;0;0;0;0
4;0;0;0;0;25.527;8.255;0;0;0;0;0;0;0;0;78.486;197.231;0;0;0;67.437;241.681;129.921;0;0;0;0;0;0;0;2.921;200.66;139.7;0;0;0;199.136;251.206;61.087;0;0;0;0;0;0;0;100.076;245.872;34.036;0;0;0;215.265;181.483;0;0;0;0;0;0;0;0;208.28;143.51;0;0;0;129.159;253.492;42.291;0;0;0;0;0;0;0;27.432;247.523;79.756;0;0;56.388;248.539;125.603;0;0;0;0;0;0;0;0;106.553;253.746;11.176;0;9.398;214.503;200.914;3.048;0;0;0;0;0;0;0;0.127;161.29;195.961;0;0;117.602;244.221;54.737;0;0;0;0;0;0;82.423;186.69;213.868;253.746;249.936;12.319;0;181.356;159.258;0;0;0;0;26.162;100.838;197.866;254;253.111;209.804;254;142.24;0;0;188.214;234.188;139.065;133.985;187.198;214.503;249.174;252.095;184.023;103.124;30.861;63.754;253.492;45.72;0;0;55.372;204.343;240.665;240.665;213.233;186.055;125.222;51.562;0;0;0;135.382;238.887;0;0;0;0;0;0;0;0;0;0;0;0;0;0;193.04;181.356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;236.982;137.287;0;0;0;0;0;0;0;0;0;0;0;0;0;7.62;253.238;113.538;0;0;0;0;0;0;0;0;0;0;0;0;0;140.462;254;86.868;0;0;0;0;0;0;0;0;0;0;0;0;0;169.799;199.009;7.493;0;0;0
0;0;0;0;0;0;0;0;0;0;3.556;161.163;105.156;0;0;0;0;0;0;0;0;0;0;47.625;0;32.385;201.549;221.615;20.701;0;0;0;0;0;0;0;0;0;34.925;252.476;196.088;232.537;210.82;25.781;0;0;0;0;0;0;0;0;0;0;0;150.241;254;254;151.384;0;0;0;0;0;0;0;0;0;0;0;124.206;254;173.355;191.77;254;129.794;0;0;0;0;0;0;0;0;0;145.796;254;166.37;5.207;10.668;198.755;254;60.452;0;0;0;0;0;0;0;104.013;254;197.612;0.127;0;0;36.322;242.316;217.678;11.684;0;0;0;0;0;24.765;243.713;197.485;10.287;0;0;0;0;93.853;254;144.272;0;0;0;0;0;131.318;254;43.307;0;0;0;0;0;0;178.943;243.078;22.479;0;0;0;0;200.66;180.34;0;0;0;0;0;0;0;73.66;254;100.965;0;0;0;0;174.625;222.25;0;0;0;0;0;0;0;5.969;232.283;174.625;0;0;0;0;116.84;254;41.91;0;0;0;0;0;0;0;227.965;200.533;0;0;0;0;59.055;254;199.771;26.924;0;0;0;0;0;26.543;239.014;163.068;0;0;0;0;0;128.397;254;247.777;94.615;5.588;0;0;42.037;197.485;254;77.978;0;0;0;0;0;0;102.616;253.746;254;254;222.25;254;254;253.873;104.013;0;0;0;0;0;0;0;0;32.893;133.477;190.5;190.5;206.375;186.563;59.69;0;0;0;0
1;0;0;0;0;0;0;0.127;167.767;98.425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;254;69.088;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249.301;110.617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;210.693;154.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154.94;198.501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127.635;223.901;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122.936;254;0;0;0;0;0;0;0;0;0;0;0;0;0;0;118.364;213.233;0.127;0;0;0;0;0;0;0;0;0;0;0;0;0;144.78;209.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;162.814;214.122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;158.115;218.821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198.882;212.217;0;0;0;0;0;0;0;0;0;0;0;0;0;0.127;233.807;174.371;0;0;0;0;0;0;0;0;0;0;0;0;0;0;251.841;178.943;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247.269;121.285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;208.534;91.948;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;139.319;123.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110.236;189.738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;133.223;200.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169.164;203.073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;192.151;195.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189.103;201.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225.044;152.146;0;0;0;0;0;0;0;0;0;0;0;0;0;3.048;244.856;124.206;0;0;0;0;0;0;0;0;0;0;0;0;0;16.891;254;101.346;0;0;0;0;0;0;0;0;0;0;0;0;0;15.621;252.222;109.22;0;0;0;0;0;0;0;0;0;0;0;0;0;4.191;250.063;100.076;0;0;0;0;0;0;0;0;0;0;0;0;0;7.62;248.412;132.461;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231.14;172.847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;198.247;213.233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150.241;249.809;3.937;0;0;0;0;0;0;0;0;0;0;0;0;0;75.565;234.442;15.875;0;0;0;0;0;0
7;0;0;91.059;161.29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.894;249.682;16.129;0;0;0;0;0;0;0;0;0;0;0;0;0;17.653;252.73;125.73;0;0;0;0;0;0;13.589;0;0;0;0;0;0;0;149.86;254;193.929;151.511;132.334;163.322;202.184;238.125;246.253;221.361;52.705;0;0;0;0;0;0;118.618;221.869;246.253;238.125;205.613;166.624;132.334;110.617;247.523;88.773;0;0;0;0;0;0;0;0;13.589;0;0;0;0;56.515;246.888;4.572;0;0;0;0;0;0;0;0;0;0;0;0;0.889;172.212;148.59;0;0;0;0;0;0;0;0;0;0;0;0;0;90.17;246.253;23.114;0;0;0;0;0;0;0;0;0;0;0;0;30.607;248.793;123.698;0;0;0;0;0;0;0;0;0;0;0;0;0.889;173.863;194.31;1.397;0;0;0;0;0;0;0;0;0;0;0;0;74.168;252.476;54.61;0;0;0;0;0;0;0;0;0;0;0;0;0;203.2;151.003;0;0;0;0;0;0;0;0;0;0;0;0;0;102.362;244.094;29.464;0;0;0;0;0;0;0;0;0;0;0;0;38.1;238.252;129.286;0;0;0;0;0;0;0;0;0;0;9.525;59.563;73.533;227.457;159.004;4.318;0;0;0;0;0;0;0;0;0;0;50.546;222.631;244.856;115.443;5.588;0;0;0;0;0;0;0;0
8;0;3.429;101.219;163.576;211.074;254;254;254;254;196.215;176.403;126.873;32.512;0.762;0;0;11.049;201.676;222.123;139.065;106.553;53.848;53.848;53.975;117.602;177.038;199.263;244.983;254;180.594;31.369;0;88.519;254;88.519;0;0;0;0;0;0;9.652;64.389;28.575;59.309;157.226;240.284;32.004;54.737;253.111;199.136;35.814;0;0;0;0;81.661;211.328;254;115.316;0;44.069;241.046;47.117;0;128.016;254;244.856;186.817;81.915;38.481;167.767;251.968;223.266;191.77;26.289;0;184.912;119.126;0;0;1.397;83.058;172.212;251.968;254;254;254;109.093;4.826;0;0;0;15.367;1.397;0;0;0;0;0;134.493;254;254;254;244.983;159.131;31.623;0;0;0;0;0;0;0;0;105.283;244.856;96.393;30.607;109.982;219.202;254;234.95;111.633;0;0;0;0;0;0;106.426;241.046;66.802;0;0;0;15.875;130.048;238.506;254;151.003;7.366;0;0;0;25.908;240.157;88.519;0;0;0;0;0;0;7.747;185.801;254;192.532;0;0;0;171.577;195.58;2.286;0;0;0;0;0;0;0;12.192;184.404;251.333;50.292;0;26.289;252.603;60.579;0;0;0;0;0;0;0;0;0;72.517;254;104.394;0;81.915;228.092;5.207;0;0;0;0;0;0;0;0;0;123.952;254;101.6;0;73.533;250.825;76.835;0;0;0;0;0;0;9.906;74.93;180.848;252.984;187.071;5.207;0;2.667;152.4;250.317;205.867;141.351;115.443;115.443;141.859;204.216;241.808;254;235.585;108.077;6.604;0;0;0;0.254;49.022;130.81;171.704;221.234;254;236.347;173.863;130.81;74.549;5.08;0;0;0;0
1;0;0;0;0;0;0;0;114.427;238.633;1.143;0;0;0;0;0;0;0;0;0;0;0;0;0;201.295;249.174;0;0;0;0;0;0;0;0;0;0;0;0;0;19.431;252.476;179.705;0;0;0;0;0;0;0;0;0;0;0;0;0;26.924;254;170.561;0;0;0;0;0;0;0;0;0;0;0;0;0;34.036;254;174.752;0;0;0;0;0;0;0;0;0;0;0;0;0;41.021;254;220.98;0;0;0;0;0;0;0;0;0;0;0;0;0;48.133;254;213.868;0;0;0;0;0;0;0;0;0;0;0;0;0;55.118;254;206.883;0;0;0;0;0;0;0;0;0;0;0;0;0;62.23;254;199.771;0;0;0;0;0;0;0;0;0;0;0;0;0;69.215;254;160.02;0;0;0;0;0;0;0;0;0;0;0;0;0;76.327;254;164.211;0;0;0;0;0;0;0;0;0;0;0;0;0;83.312;254;114.173;0;0;0;0;0;0;0;0;0;0;0;0;0;90.424;254;143.002;0;0;0;0;0;0;0;0;0;0;0;0;0;46.228;254;223.647;10.541;0;0;0;0;0;0;0;0;0;0;0;0;8.255;201.803;254;49.911;0;0;0;0;0;0;0;0;0;0;0;0;0;106.553;243.332;51.435;0;0;0;0;0;0
